blockNumber,timeStamp,blockReward
9429210,1580993917,2135094757272194922
9429121,1580992929,2054331298693331485
9429035,1580991722,2052472892614849182
9428845,1580989239,2103003589204812497
9428667,1580986767,2083469605681200718
9428614,1580986099,2156816714131002637
9428571,1580985380,2002114407000000000
9428491,1580984241,2041851210228271941
9428227,1580980732,2000000000000000000
9428213,1580980541,2073283215540464229
9428019,1580977572,2091533939540063000
9427880,1580975806,2042270320638015117
9427790,1580974526,2137887393882722998
9427685,1580973092,2115411759926709186
9427647,1580972665,2006571161000000000
9427582,1580971845,2214191879547560654
9427572,1580971702,2055697635954848272
9427525,1580971225,2034702044833750000
9427435,1580969737,2063781000000000000
9427404,1580969299,2061894253758250000
9427382,1580969059,2061088532066074507
9427167,1580966265,2096294295228465000
9427138,1580965777,2066930911800000000
9427082,1580965182,2041079513250021000
9426893,1580962375,2094337643967501350
9426864,1580961994,2185074757163106506
9426273,1580953986,2036834014438062088
9425928,1580949948,2046315702429938075
9425843,1580948760,2126793266524417563
9425743,1580947421,2125231840874956649
9425615,1580945781,2092135138018768977
9425586,1580945466,2086964960936219281
9425523,1580944492,2032186995200000000
9425450,1580943619,2192350968061647500
9425440,1580943437,2086907301005154366
9425350,1580942245,2112925705061695176
9425165,1580939731,2000000000000000000
9425099,1580938810,2079400442908000000
9425093,1580938748,2040151596192836000
9424818,1580935199,2057793564961595879
9424613,1580932585,2032385300080000000
9424528,1580931282,2059155129593336594
9424379,1580929373,2073362516500779385
9424241,1580927556,2079490948855757891
9424119,1580925928,2102982633970465480
9423962,1580923649,2088013688773192500
9423882,1580922609,2098563896761000000
9423880,1580922601,2155074830234708200
9423725,1580920372,2006554858000000000
9423679,1580919713,2034043305296771150
9423641,1580919287,2092501459952590598
9423554,1580918155,2011370384446000000
9423547,1580918072,2365300535745109000
9423385,1580915953,2049954524806421568
9423228,1580913612,2050258418715030671
9423204,1580913293,2170521561282361604
9423023,1580910767,2026141999219402275
9422961,1580909996,2081453155285871498
9422909,1580909373,2045479150423713158
9422896,1580909229,2027825294442828128
9422764,1580907437,2022202369232470748
9422761,1580907414,2119205515435494922
9422740,1580907155,2133960608106330444
9422715,1580906893,2088783809474576922
9422638,1580905964,2001216320000000000
9422500,1580903936,2039806532818344966
9422420,1580902928,2000000000000000000
9422191,1580899923,2025853810066978423
9422132,1580899255,2160147025191230744
9422095,1580898813,2062429923953109000
9421717,1580893845,2097962381373038785
9421696,1580893532,2059545386551140000
9421584,1580892036,2041939226973826163
9421548,1580891678,2127409750890656895
9421460,1580890278,2035802921812029690
9421379,1580889250,2054733030231417516
9421327,1580888375,2029765485083833176
9421310,1580888186,2108847742392996875
9421299,1580888085,2075304598016335799
9421248,1580887435,2126337779299245582
9421137,1580886109,2063809716765283180
9421117,1580885897,2104597038610728375
9420959,1580883782,2106125403682574466
9420890,1580882551,2076364050496545819
9420804,1580881332,2054262720109950158
9420696,1580879956,2024805031625014699
9420671,1580879731,2106382343564046913
9420566,1580878163,2006297305743722000
9420541,1580877866,2042410252275780000
9420432,1580876256,2034458969870923293
9420397,1580875855,2099043585799315634
9420309,1580874509,2038953031223724562
9420219,1580873453,2103006736267432008
9420196,1580873142,2046419186868473296
9420013,1580870687,2124497327045293326
9419849,1580868469,2133080529636756900
9419745,1580866985,2058738083351417703
9419623,1580865279,2072818411217099645
9419566,1580864572,2059952820805674696
9419281,1580860920,2116924169145651561
9419269,1580860805,2509179285858000000
9419220,1580860116,2092133124085534046
9419217,1580860070,2022823982352127164
9419201,1580859909,2041993033216342301
9419096,1580858645,2065607120666442825
9418874,1580855587,2063798576775997572
9418864,1580855422,2072314300067393796
9418828,1580854944,2067197999309666147
9418519,1580851120,2076197982342251020
9418513,1580851051,2000000000000000000
9418345,1580848917,2001407302773321056
9418259,1580847693,2037151385656040690
9418107,1580845677,2060483768678379542
9418079,1580845290,2023671365598403820
9418051,1580844889,2053581189065815692
9417990,1580844006,2134897387033380487
9417921,1580843193,2046267857399105164
9417915,1580843081,2025543142342128205
9417857,1580842207,2091445912166534699
9417839,1580842041,2004982757000000000
9417681,1580839941,2000000000000000000
9417664,1580839738,2018773577923658907
9417647,1580839478,2000000000000000000
9417328,1580835277,2073205956475356837
9417283,1580834576,2054174960008702277
9417166,1580833114,2032314247366887769
9416825,1580828676,2036928422820585621
9416796,1580828325,2069249258506060656
9416761,1580827895,2100874614574754023
9416719,1580827376,2173721055739030869
9416714,1580827264,2210308289955077857
9416404,1580823292,2121268042266060488
9416272,1580821727,2041217626886529900
9416185,1580820627,2098603994127396990
9416160,1580820317,2063298220320155755
9416135,1580819980,2078438904698646012
9415921,1580817068,2022745344972017502
9415897,1580816706,2113929334992126812
9415765,1580814704,2098367265413481168
9415506,1580811174,2178897608371000000
9415489,1580811019,2073281368422630169
9415408,1580809855,2009367486883600000
9415377,1580809407,2005603614241800000
9415322,1580808723,2083607353770650461
9415278,1580808045,2030998540208827499
9415259,1580807811,2045048120661971000
9415244,1580807588,2028013278576853557
9415087,1580805616,2070456754058520812
9415015,1580804852,2089814821467713919
9414909,1580803360,2067398315542324870
9414659,1580799849,2150258500736748504
9414656,1580799785,2075733121648222460
9414513,1580797959,2023025167825149937
9414486,1580797582,2070540784142731103
9414151,1580793534,2051641741749737056
9414054,1580792413,2120111482893750000
9414042,1580792256,2064889070719114070
9413955,1580791337,2094347370910289663
9413897,1580790427,2023896718712126148
9413887,1580790301,2180088532540998583
9413868,1580790021,2033408193592310994
9413863,1580789959,2048463652102422460
9413659,1580787435,2021087028200000000
9413563,1580786139,2093013263751909924
9413527,1580785668,2063953039944121776
9413437,1580784414,2075003369025101137
9413435,1580784401,2123150595988351533
9413380,1580783630,2076911995876267617
9413364,1580783515,2016137585486461634
9413205,1580781463,2047887642051001609
9413036,1580779046,2006427333000000000
9413029,1580778969,2066937024650451298
9412970,1580778137,2003003000000000000
9412782,1580775558,2066447183000000000
9412653,1580773591,2058427622307442824
9412445,1580770794,2019916918881931611
9412410,1580770433,2030422211018824582
9412253,1580768349,2000000000000000000
9412242,1580768129,2091599833152964992
9412202,1580767610,2103526940323961595
9412130,1580766473,2032271679722079087
9412107,1580766174,2029926375679193912
9412082,1580765824,2024607197343188738
9412034,1580765149,2003961049531414000
9411932,1580763677,2034619133434967462
9411875,1580763090,2024252918006498510
9411742,1580761230,2074037104519268344
9411732,1580761090,2017791537833979024
9411702,1580760831,2047130607152114200
9411622,1580759761,2024242286719400000
9411408,1580757024,2135785468445426013
9411339,1580755984,2090829565687124324
9411224,1580754728,2038717107054841760
9411087,1580752990,2103223954219625853
9411045,1580752468,2091953453071837138
9410796,1580748715,2017457913296550561
9410782,1580748507,2108953181994001993
9410756,1580748204,2034310388750063000
9410718,1580747573,2150347694456088418
9410670,1580746945,2033034432043636646
9410652,1580746634,2096252639297050000
9410524,1580744987,2038872114081483885
9410360,1580743107,2079679711583823184
9410344,1580742918,2273715315619356411
9410317,1580742590,2043449134011792765
9410142,1580740308,2081262146964980945
9410133,1580740185,2070140502004031136
9410113,1580739957,2089636047070279654
9410028,1580738875,2031175373937830430
9409973,1580738146,2055207495077022393
9409910,1580737286,2018264222009046968
9409881,1580736929,2118919085627341273
9409777,1580735589,2003182128280000000
9409670,1580734105,2127875845464400528
9409557,1580732541,2064827059290000000
9409436,1580731170,2045395800606644700
9409423,1580730918,2134915477150476703
9409402,1580730593,2096715370111090154
9409283,1580729178,2040303887220820167
9409164,1580727561,2026511481580000000
9409132,1580727140,2035355988599889962
9409061,1580726346,2081039995360695200
9409048,1580726205,2026885812145991235
9409022,1580725887,2030621440462800000
9408858,1580723653,2053678100361271620
9408636,1580720246,2174576893662039496
9408298,1580715856,2176605758279960916
9408250,1580715326,2178556841883622547
9408237,1580715157,2099759353592559039
9408151,1580714065,2083747974254246786
9408147,1580714029,2005338445000000000
9408076,1580713087,2131780672202420323
9408051,1580712746,2050137693215861046
9408044,1580712621,2131309754278045732
9407978,1580711534,2101698995568195641
9407952,1580711169,2096273231342678019
9407951,1580711140,2108885569227727000
9407882,1580710201,2053220685223219744
9407876,1580710129,2077149749283076842
9407844,1580709816,2072504345313885284
9407825,1580709598,2110614462800000000
9407778,1580708873,2180078789564338132
9407651,1580707442,2060608754050768796
9407642,1580707304,2023018694400000000
9407467,1580705243,2004651125000000000
9407458,1580705140,2011571648700000000
9407356,1580703800,2015157542674675921
9407343,1580703692,2027886601813668531
9407126,1580700836,2114406731818803790
9407117,1580700767,2050116689046868636
9407011,1580699382,2130567970526161118
9406992,1580699184,2047422005834479577
9406869,1580697444,2044234408603986186
9406808,1580696530,2058908494674849211
9406800,1580696467,2036546894778621327
9406363,1580690504,2063287224325398943
9406239,1580688734,2011231931043832000
9406158,1580687726,2094284558988777778
9406155,1580687650,2027092144550532563
9406026,1580685842,2017988969326306128
9405686,1580681153,2012623444177718712
9405559,1580679294,2029426006750000000
9405484,1580678237,2017309300300000000
9405419,1580677204,2110934631785216000
9405279,1580675221,2051751848580585888
9405267,1580675007,2032979566008800000
9405247,1580674770,2104386967832122444
9405197,1580674097,2015723065080000000
9405184,1580673905,2103517021961617848
9405106,1580672975,2000648060000000000
9405097,1580672879,2010370096679630000
9404739,1580668427,2027601374115157256
9404704,1580667916,2083680430416688116
9404416,1580664283,2001415138900000000
9404400,1580664093,2008603250000000000
9404292,1580662574,2027491753375000000
9404240,1580661960,2144053944200597000
9404177,1580661060,2133058441445968740
9404134,1580660367,2025394726529953304
9403987,1580658440,2056341725790954982
9403942,1580657773,2082236175448469000
9403829,1580656443,2106060274058409964
9403761,1580655498,2042074146980156922
9403747,1580655165,2019683676600000000
9403641,1580653789,2037367651447788928
9403610,1580653436,2084045257189290346
9403589,1580653188,2175516791017484679
9403302,1580649532,2000348850000000000
9403284,1580649305,2091582742471135532
9403092,1580646746,2053904559834812106
9403053,1580646227,2031624643815224959
9403022,1580645960,2103301817904972378
9403021,1580645932,2006699350000000000
9403017,1580645912,2123567441569186816
9403009,1580645774,2104683148221664540
9402970,1580645225,2035737080630000000
9402676,1580641451,2015595701500000000
9402632,1580640980,2099878724091014373
9402584,1580640265,2068088972962254551
9402566,1580640049,2044771898934905495
9402207,1580635278,2080316381805498736
9402195,1580635084,2078557240668049201
9402104,1580633917,2001306144915230000
9402082,1580633615,2051301578657989800
